model,task_id,functional_pass,first_failure_stage,run_directory,run_json_exists,events_path,events_present_nonempty
qwen3.6-35b-a3b-fp8,yamale__schema_validate_core__hard3_001,False,missing_submission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/yamale__schema_validate_core__hard3_001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/yamale__schema_validate_core__hard3_001/agent/openhands_events.jsonl,True
qwen3.6-35b-a3b-fp8,yarl__url_model_core__001,False,public_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/yarl__url_model_core__001,True,experiments/python/openhands/qwen3.6-35b-a3b-fp8/python200-prime-v2-main-r1/yarl__url_model_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,aiohttp__url_params_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/aiohttp__url_params_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/aiohttp__url_params_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,alembic__revision_map_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/alembic__revision_map_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/alembic__revision_map_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,apscheduler__cron_trigger_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/apscheduler__cron_trigger_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/apscheduler__cron_trigger_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,arrow__parse_format_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/arrow__parse_format_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/arrow__parse_format_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,astroid__nodes_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/astroid__nodes_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/astroid__nodes_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,attrs__validators_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/attrs__validators_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/attrs__validators_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,babel__plural_core__001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/babel__plural_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/babel__plural_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,bidict__bidirectional_map_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/bidict__bidirectional_map_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/bidict__bidirectional_map_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,bleach__sanitize_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/bleach__sanitize_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/bleach__sanitize_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,blinker__signal_registry_core__001,False,build_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/blinker__signal_registry_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/blinker__signal_registry_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,boltons__iterutils_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/boltons__iterutils_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/boltons__iterutils_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,build__pyproject_backend_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/build__pyproject_backend_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/build__pyproject_backend_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,cachetools__cache_eviction_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cachetools__cache_eviction_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cachetools__cache_eviction_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,cattrs__structure_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cattrs__structure_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cattrs__structure_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,celery__signal_dispatch_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/celery__signal_dispatch_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/celery__signal_dispatch_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,cerberus__schema_validate_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cerberus__schema_validate_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cerberus__schema_validate_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,chameleon__template_compile_core__001,False,build_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/chameleon__template_compile_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/chameleon__template_compile_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,click__lazy_command_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/click__lazy_command_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/click__lazy_command_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,click__option_parser__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/click__option_parser__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/click__option_parser__001/agent/openhands_events.jsonl,True
gpt-oss-120b,configobj__roundtrip_config_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/configobj__roundtrip_config_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/configobj__roundtrip_config_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,cookiecutter__repo_finder_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cookiecutter__repo_finder_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/cookiecutter__repo_finder_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,coverage__config_merge_core__001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__config_merge_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__config_merge_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,coverage__glob_matcher_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__glob_matcher_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__glob_matcher_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,coverage__path_remap_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__path_remap_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__path_remap_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,coverage__report_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__report_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__report_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,coverage__source_selection_core__001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__source_selection_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/coverage__source_selection_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,croniter__cron_parse_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/croniter__cron_parse_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/croniter__cron_parse_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,dataclasses_json__serde_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dataclasses_json__serde_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dataclasses_json__serde_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,dateutil__zone_resolver_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dateutil__zone_resolver_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dateutil__zone_resolver_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,decorator__signature_preserving_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/decorator__signature_preserving_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/decorator__signature_preserving_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,deepdiff__deep_compare_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/deepdiff__deep_compare_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/deepdiff__deep_compare_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,diskcache__eviction_policy_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/diskcache__eviction_policy_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/diskcache__eviction_policy_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,distlib__wheel_metadata_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/distlib__wheel_metadata_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/distlib__wheel_metadata_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,dynaconf__settings_merge_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dynaconf__settings_merge_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/dynaconf__settings_merge_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,email_validator__validate_core__001,False,isolation_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/email_validator__validate_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/email_validator__validate_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,environs__typed_env_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/environs__typed_env_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/environs__typed_env_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,faker__provider_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/faker__provider_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/faker__provider_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,filelock__reentrant_lock_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/filelock__reentrant_lock_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/filelock__reentrant_lock_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,flake8__plugin_options_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/flake8__plugin_options_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/flake8__plugin_options_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,flask__route_dispatch_core__001,False,build_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/flask__route_dispatch_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/flask__route_dispatch_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,fs__url_opener_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/fs__url_opener_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/fs__url_opener_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,fsspec__url_chain_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/fsspec__url_chain_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/fsspec__url_chain_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,glom__spec_eval_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/glom__spec_eval_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/glom__spec_eval_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,h11__message_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/h11__message_parse_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/h11__message_parse_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,h2__frame_parse_core__001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/h2__frame_parse_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/h2__frame_parse_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,hatch__project_metadata_core__hard3_001,False,missing_submission,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/hatch__project_metadata_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/hatch__project_metadata_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,httpx__request_model_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/httpx__request_model_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/httpx__request_model_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,humanize__naturaltime_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/humanize__naturaltime_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/humanize__naturaltime_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,importlib_metadata__entry_points_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/importlib_metadata__entry_points_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/importlib_metadata__entry_points_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,importlib_resources__traversable_tree_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/importlib_resources__traversable_tree_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/importlib_resources__traversable_tree_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,installer__wheel_record_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/installer__wheel_record_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/installer__wheel_record_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,intervaltree__interval_tree_core__001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/intervaltree__interval_tree_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/intervaltree__interval_tree_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,isodate__duration_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/isodate__duration_parse_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/isodate__duration_parse_core__001/agent/openhands_events.jsonl,True
gpt-oss-120b,isort__settings_resolver_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/isort__settings_resolver_core__hard3_001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/isort__settings_resolver_core__hard3_001/agent/openhands_events.jsonl,True
gpt-oss-120b,itsdangerous__timed_serializer_core__001,True,functional_pass,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/itsdangerous__timed_serializer_core__001,True,experiments/python/openhands/gpt-oss-120b/python200-prime-v2-main-r1/itsdangerous__timed_serializer_core__001/agent/openhands_events.jsonl,True
