model,task_id,file,entrypoint_file,support_file,closure_file,action_step,action_id,observation_id,action_kind,evidence_kind,command_or_path,matched_source_pair,observation_sha256
glm-5.3-flash,rich__markup_parse_core__001,rich/emoji.py,False,True,False,6,18a7a0c6-9ec6-4084-8349-db22228091e3,ee006451-ce96-48fc-9397-4df4ea4d3518,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/errors.py; echo ""===EMOJI===""; cat /flb/workspace/repo/rich/emoji.py","[""(f\"":{name}: {name}\"" for name in sorted(EMOJI.keys()) if \""\\u200D\"" not in name),"", ""column_first=True,""]",788fbbd0b2a36d14be600ea3e5674c3b80c41eaf13253c01250767e61c29eaff
glm-5.3-flash,rich__markup_parse_core__001,rich/errors.py,True,True,False,6,18a7a0c6-9ec6-4084-8349-db22228091e3,ee006451-ce96-48fc-9397-4df4ea4d3518,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/errors.py; echo ""===EMOJI===""; cat /flb/workspace/repo/rich/emoji.py","[""class ConsoleError(Exception):"", ""\""\""\""An error in console operation.\""\""\""""]",788fbbd0b2a36d14be600ea3e5674c3b80c41eaf13253c01250767e61c29eaff
glm-5.3-flash,rich__markup_parse_core__001,rich/_emoji_replace.py,False,True,False,8,32dad9dd-b971-46fb-afa2-175dc0ddce6d,ce7bce29-f85e-4d57-a21c-5086e8acd35e,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/_emoji_replace.py; echo ""===TEST_MARKUP===""; cat /flb/workspace/repo/tests/test_markup.py","[""\""\""\""Replace emoji code in text.\""\""\"""", ""get_emoji = EMOJI.__getitem__""]",80f3d0ee1079946757d36df8960a65d0b2674ce2e394162c1cc6dac65a194c3c
glm-5.3-flash,rich__markup_parse_core__001,rich/text.py,True,True,False,9,fc0e07dc-068a-4790-8518-61d632e286d8,153a8192-cecf-4533-b663-67d74c50d353,TerminalAction,explicit_read,"sed -n 1,80p /flb/workspace/repo/rich/text.py","[""\""\""\""Span end index.\""\""\"""", ""style: Union[str, Style]""]",554170fdf554337e2be59aa25b6f8c6b48a90c426034addadc85dcde5db564f6
glm-5.3-flash,rich__markup_parse_core__001,rich/style.py,False,True,False,17,5b2f6caa-a2f3-4798-8146-c4669a6a5308,3e47540e-2e5f-443e-b987-85da08ca3fd3,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/style.py,"[""\""\""\""A Style is false if it has no attributes, colors, or links.\""\""\"""", ""return not self._null""]",9880238ca3a8bba8581b7216f8ae793e76dfedb2f962bbc767433a8ea9aa1bac
glm-5.3-flash,rich__markup_parse_core__001,rich/color.py,False,True,False,18,5d82a789-58fb-4b30-86b9-dcd43b565ff2,44bc5a3d-8643-4b4e-b46f-fb546bdf154f,TerminalAction,explicit_read,"sed -n 1,200p /flb/workspace/repo/rich/color.py","[""\""aquamarine1\"": 122,"", ""\""dark_slate_gray2\"": 87,""]",77da011d2ecf22a6018bd07b24ba5b5669702cba5066930702b9f105f72d9245
glm-5.3-flash,rich__markup_parse_core__001,rich/_palettes.py,False,True,False,20,3b27c1b0-1059-41cf-9eff-806d517803b8,41758ce2-fc86-47d3-823e-ec2e5c2b3c27,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/color_triplet.py /flb/workspace/repo/rich/palette.py /flb/workspace/repo/rich/terminal_theme.py; echo ""===PALETTES===""; head -c 400 /flb/workspace/repo/rich/_palettes.py","[""(0, 0, 128),"", ""(128, 0, 128),""]",64c973cb1de8a1af9611fd778f4e94e44a053152d506bdbd4c43ddc6caaf7741
glm-5.3-flash,rich__markup_parse_core__001,rich/terminal_theme.py,False,True,False,20,3b27c1b0-1059-41cf-9eff-806d517803b8,41758ce2-fc86-47d3-823e-ec2e5c2b3c27,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/color_triplet.py /flb/workspace/repo/rich/palette.py /flb/workspace/repo/rich/terminal_theme.py; echo ""===PALETTES===""; head -c 400 /flb/workspace/repo/rich/_palettes.py","[""(0, 0, 128),"", ""(128, 0, 128),""]",64c973cb1de8a1af9611fd778f4e94e44a053152d506bdbd4c43ddc6caaf7741
glm-5.3-flash,rich__markup_parse_core__001,rich/color_triplet.py,False,True,False,20,3b27c1b0-1059-41cf-9eff-806d517803b8,41758ce2-fc86-47d3-823e-ec2e5c2b3c27,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/color_triplet.py /flb/workspace/repo/rich/palette.py /flb/workspace/repo/rich/terminal_theme.py; echo ""===PALETTES===""; head -c 400 /flb/workspace/repo/rich/_palettes.py","[""\""\""\""get the color triplet in CSS style.\""\""\"""", ""red, green, blue = self""]",64c973cb1de8a1af9611fd778f4e94e44a053152d506bdbd4c43ddc6caaf7741
glm-5.3-flash,rich__markup_parse_core__001,rich/palette.py,False,True,False,20,3b27c1b0-1059-41cf-9eff-806d517803b8,41758ce2-fc86-47d3-823e-ec2e5c2b3c27,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/color_triplet.py /flb/workspace/repo/rich/palette.py /flb/workspace/repo/rich/terminal_theme.py; echo ""===PALETTES===""; head -c 400 /flb/workspace/repo/rich/_palettes.py","[""\""\""\""Get the distance to a color.\""\""\"""", ""red2, green2, blue2 = get_color(index)""]",64c973cb1de8a1af9611fd778f4e94e44a053152d506bdbd4c43ddc6caaf7741
glm-5.3-flash,rich__markup_parse_core__001,rich/repr.py,False,True,False,21,00ac5e3a-f08a-4185-b88c-238c427350d5,aa173dfa-f953-4680-9116-260cb3f6d23b,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/repr.py,"[""\""\""\""Create repr string from __rich_repr__\""\""\"""", ""repr_str: List[str] = []""]",53b110c5a103353a481e21b2fff42e8f67cb75f1c0704aed4c0ea1fe3aa376bd
glm-5.3-flash,rich__markup_parse_core__001,rich/control.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"[""\""\""\""Clear the screen.\""\""\"""", ""return cls(ControlType.CLEAR)""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/measure.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"[""\""\""\""Get difference between maximum and minimum.\""\""\"""", ""return self.maximum - self.minimum""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/_pick.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"[""assert values, \""1 or more values required\"""", ""for value in values:""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/align.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"["") -> \""Align\"":"", ""\""\""\""Align a renderable to the center.\""\""\""""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/_wrap.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"[""\""\""\""Given a string of text, and a width (measured in cells), return a list"", ""of cell offsets which the string should be split at in order for it to fit""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/_loop.py,False,True,False,22,bae70663-5a99-400b-a47d-76908a5e0f2b,1fe6e85d-7ffe-47d0-8214-9f3edff7dc38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_loop.py /flb/workspace/repo/rich/_pick.py /flb/workspace/repo/rich/_wrap.py /flb/workspace/repo/rich/align.py /flb/workspace/repo/rich/control.py /flb/workspace/repo/rich/measure.py,"[""\""\""\""Iterate and generate a tuple with a flag for first and last value.\""\""\"""", ""iter_values = iter(values)""]",73dbaff0ef09faa91d8808449c7d89d42ad7cbff81d61cd89fb05f10603a98f8
glm-5.3-flash,rich__markup_parse_core__001,rich/segment.py,False,True,False,23,4f112669-a83e-4f6d-a536-3bf43e4200b3,8fb7ee3c-3d87-4dcc-9478-1a17b02b9513,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/cells.py; echo ""===SEGMENT-HEAD===""; sed -n 1,120p /flb/workspace/repo/rich/segment.py; echo ""===CONTAINERS===""; sed -n 1,120p /flb/workspace/repo/rich/containers.py","[""\""\""\""A piece of text with associated style. Segments are produced by the Console render process and"", ""are ultimately converted in to strings to be written to the terminal.""]",a7a68bf8b91b059c582c83e6d8ca5e9598aad3962eda5569f69c5eae850f8f0d
glm-5.3-flash,rich__markup_parse_core__001,rich/containers.py,False,True,False,23,4f112669-a83e-4f6d-a536-3bf43e4200b3,8fb7ee3c-3d87-4dcc-9478-1a17b02b9513,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/cells.py; echo ""===SEGMENT-HEAD===""; sed -n 1,120p /flb/workspace/repo/rich/segment.py; echo ""===CONTAINERS===""; sed -n 1,120p /flb/workspace/repo/rich/containers.py","[""\""\""\""Console render method to insert line-breaks.\""\""\"""", ""yield from self._lines""]",a7a68bf8b91b059c582c83e6d8ca5e9598aad3962eda5569f69c5eae850f8f0d
glm-5.3-flash,rich__markup_parse_core__001,rich/cells.py,False,True,False,23,4f112669-a83e-4f6d-a536-3bf43e4200b3,8fb7ee3c-3d87-4dcc-9478-1a17b02b9513,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/cells.py; echo ""===SEGMENT-HEAD===""; sed -n 1,120p /flb/workspace/repo/rich/segment.py; echo ""===CONTAINERS===""; sed -n 1,120p /flb/workspace/repo/rich/containers.py","["") -> list[str]:"", ""\""\""\""Split text into lines such that each line fits within the available (cell) width.""]",a7a68bf8b91b059c582c83e6d8ca5e9598aad3962eda5569f69c5eae850f8f0d
glm-5.3-flash,rich__markup_parse_core__001,rich/protocol.py,False,True,False,24,5229a4d9-505a-4f59-aae1-a6a50a3717bb,32e137dc-c03b-4da4-9570-61ac904b5430,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/jupyter.py; echo ""===PROTOCOL===""; cat /flb/workspace/repo/rich/protocol.py; echo ""===ANSI-HEAD===""; sed -n 1,40p /flb/workspace/repo/rich/ansi.py; echo ""===CONTAINERS-REST===""; sed -n 120,220p /flb/workspace/repo/rich/containers.py","[""cast_method = getattr(renderable, \""__rich__\"")"", ""renderable = cast_method()""]",63977845e2067d4edc280851954f7526e87ef70152db89a388110e6fab874fc6
glm-5.3-flash,rich__markup_parse_core__001,rich/ansi.py,False,True,False,24,5229a4d9-505a-4f59-aae1-a6a50a3717bb,32e137dc-c03b-4da4-9570-61ac904b5430,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/jupyter.py; echo ""===PROTOCOL===""; cat /flb/workspace/repo/rich/protocol.py; echo ""===ANSI-HEAD===""; sed -n 1,40p /flb/workspace/repo/rich/ansi.py; echo ""===CONTAINERS-REST===""; sed -n 120,220p /flb/workspace/repo/rich/containers.py","[""(?:\\x1b\\](.*?)\\x1b\\\\)|"", ""(?:\\x1b([(@-Z\\\\-_]|\\[[0-?]*[ -/]*[@-~]))""]",63977845e2067d4edc280851954f7526e87ef70152db89a388110e6fab874fc6
glm-5.3-flash,rich__markup_parse_core__001,rich/jupyter.py,False,True,False,24,5229a4d9-505a-4f59-aae1-a6a50a3717bb,32e137dc-c03b-4da4-9570-61ac904b5430,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/jupyter.py; echo ""===PROTOCOL===""; cat /flb/workspace/repo/rich/protocol.py; echo ""===ANSI-HEAD===""; sed -n 1,40p /flb/workspace/repo/rich/ansi.py; echo ""===CONTAINERS-REST===""; sed -n 120,220p /flb/workspace/repo/rich/containers.py","[""\""\""\""Escape html.\""\""\"""", ""return text.replace(\""&\"", \""&amp;\"").replace(\""<\"", \""&lt;\"").replace(\"">\"", \""&gt;\"")""]",63977845e2067d4edc280851954f7526e87ef70152db89a388110e6fab874fc6
glm-5.3-flash,rich__markup_parse_core__001,rich/__init__.py,False,True,False,26,afa87ba6-3c03-4e81-8951-92f5cf908a54,baab3d0a-47e7-452c-bb40-a7da3bd07e56,TerminalAction,explicit_read,"cat /flb/workspace/repo/rich/__init__.py; echo ""===RE_TAGS-TESTS===""; grep -rn ""RE_TAGS\|_parse\b\|Tag("" /flb/workspace/repo/tests/*.py | grep -v test_markup | head -30","[""\""\""\""Get a global :class:`~rich.console.Console` instance. This function is used when Rich requires a Console,"", ""and hasn't been explicitly given one.""]",d77e2d59f2e93151ad219c3022cd33d0a298a610680ca8c5ee4c34d580b3502a
glm-5.3-flash,rich__markup_parse_core__001,rich/_cell_widths.py,False,True,False,113,eeeb628e-9f98-4781-82bc-895bd408b383,bd76b80c-23e9-4626-bf0e-ea4816ea475c,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n 25,60p rich/cells.py && wc -l rich/_cell_widths.py && head -30 rich/_cell_widths.py && cat rich/align.py | head -60 && grep -n ""class AlignMethod\|^JustifyMethod\|^OverflowMethod"" rich/align.py rich/console.py | head","[""(1, 31, -1),"", ""(127, 159, -1),""]",150fbd90a72df6ecf6b5a103bfbccba31d8d124ce12882dd2db3b80b89dab990
glm-5.3-flash,rich__markup_parse_core__001,rich/console.py,False,True,False,113,eeeb628e-9f98-4781-82bc-895bd408b383,bd76b80c-23e9-4626-bf0e-ea4816ea475c,TerminalAction,search_snippet,"cd /flb/workspace/repo && sed -n 25,60p rich/cells.py && wc -l rich/_cell_widths.py && head -30 rich/_cell_widths.py && cat rich/align.py | head -60 && grep -n ""class AlignMethod\|^JustifyMethod\|^OverflowMethod"" rich/align.py rich/console.py | head","[""width: Optional[int] = None,"", ""height: Optional[int] = None,""]",150fbd90a72df6ecf6b5a103bfbccba31d8d124ce12882dd2db3b80b89dab990
glm-5.3-flash,rich__markup_parse_core__001,rich/console.py,False,True,False,115,6da53611-4bf6-4936-81ca-f2a0a860b7c9,1b99895e-e3a1-4703-9aab-c5d68e783cff,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n 33,47p rich/markup.py && grep -rn ""markup"" tests/test_markdown.py | head -5 && grep -n ""def render_str\|def get_style"" rich/console.py && sed -n ""/def get_style/,/def get_style_at_offset/p"" rich/console.py | head -40","[""def get_style("", ""self, name: Union[str, Style], *, default: Optional[Union[Style, str]] = None""]",1a7a679c252b9a607eeb40e461209ebfe125316c3dd7b60660d20820963300f2
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/markup.py,True,True,False,7,b27d3f95-d607-4d12-98ed-dcc4ea3393a3,a418a0b9-1d9e-404a-abb8-e2fb28495998,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/markup.py,"[""\""\""\""Called by re.sub replace matches.\""\""\"""", ""backslashes, text = match.groups()""]",90913775438cd674b16b86ed59da6d28e821ca2274239f96b0e5e6b113a827ba
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/text.py,True,True,False,8,a487bd79-30a8-43e2-8899-fd93cb02e7a3,c0017918-7ffe-4fe5-854a-8eb85002485f,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/text.py,"[""\""\""\""Append another Text instance. This method is more performant that Text.append, but"", ""only works for Text.""]",ab7c1ba19cf63dec96dadd369723d20e53298c4c64fc9bfdba7fbb051b40bd44
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/style.py,False,True,False,9,d41b678f-ca6a-47a4-a19e-db41d70cb500,217f5147-baed-4ce8-8288-0792fac1cdfd,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/style.py,"[""\""\""\""A Style is false if it has no attributes, colors, or links.\""\""\"""", ""return not self._null""]",9880238ca3a8bba8581b7216f8ae793e76dfedb2f962bbc767433a8ea9aa1bac
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/errors.py,True,True,False,10,69c5166f-5cac-42f8-8cdc-7c9b458fa7a4,930fe019-59e0-4e27-a7db-9a86c54420f7,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/errors.py,"[""class ConsoleError(Exception):"", ""\""\""\""An error in console operation.\""\""\""""]",19ca9d63b802abb8e9f6db5de2f31a99254ef8a22b716185cfbb8d8903524c0a
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/_emoji_replace.py,False,True,False,11,3bfb5c55-bc27-466b-a2cb-9bc63e0b277a,78e5df23-3587-4864-a055-d425c1375d49,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_emoji_replace.py,"[""\""\""\""Replace emoji code in text.\""\""\"""", ""get_emoji = EMOJI.__getitem__""]",390a04e42a67af7d2e3ac1bc64f86cc332401286db404906a213d8f6294ab740
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/emoji.py,False,True,False,12,f8aa9714-dda1-4967-b8bc-de89e4c0273b,b19bbc59-840b-411e-a1af-7ebf7d7989be,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/emoji.py,"[""(f\"":{name}: {name}\"" for name in sorted(EMOJI.keys()) if \""\\u200D\"" not in name),"", ""column_first=True,""]",75343ccb6cef7636ec6d43095c70cc578fc4bd16102eed7281b1f3d8b62643b7
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/_emoji_codes.py,False,True,False,14,c360997f-3d71-4331-a4b6-a6365f8e3b60,28788c1e-8c06-43b8-8e7f-115e4573146b,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_emoji_codes.py | head -20,"[""\""1st_place_medal\"": \""\ud83e\udd47\"","", ""\""2nd_place_medal\"": \""\ud83e\udd48\"",""]",fb8ca3e3a28bf98903201070258085a4ed159cd5fe81273cbe4218271ede57d1
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/cells.py,False,True,False,15,70678bd8-d3ab-4ede-b247-dfad2760ddec,420db1b9-ee0b-40bc-a245-995a12a043f9,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/cells.py,"["") -> list[str]:"", ""\""\""\""Split text into lines such that each line fits within the available (cell) width.""]",3dae26d5642641d5a783ed39efb3fbf028ba84b37d8060adab7229d0c2d08a7b
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/control.py,False,True,False,16,e4bcf8b7-9f87-4c31-bb47-6a023c937250,9921afe8-aec8-4270-84d9-029436a5fa0d,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/control.py,"[""\""\""\""Clear the screen.\""\""\"""", ""return cls(ControlType.CLEAR)""]",2da868044830ab4ec29eec0e1cda3e2c74fd2229b83f50cc0aa3edb3cfb3b399
qwen3.6-35b-a3b-fp8,rich__markup_parse_core__001,rich/_cell_widths.py,False,True,False,19,7b31f121-41a4-4d7b-93a8-4d0971f340e3,d7fda617-2593-4c7e-90d8-bed32e7cda38,TerminalAction,explicit_read,cat /flb/workspace/repo/rich/_cell_widths.py | head -20,"[""(1, 31, -1),"", ""(127, 159, -1),""]",03dd7d5a91360e8d8e7d42a19641707d14746ba33074dc8d98ddbff7b61865be
gpt-oss-120b,rich__markup_parse_core__001,rich/errors.py,True,True,False,3,f54d8be6-d707-4b81-80e1-e8d3352908f7,ab561555-094b-45d2-9a67-28397abbacda,TerminalAction,explicit_read,"sed -n '1,200p' repo/rich/errors.py","[""class ConsoleError(Exception):"", ""\""\""\""An error in console operation.\""\""\""""]",19ca9d63b802abb8e9f6db5de2f31a99254ef8a22b716185cfbb8d8903524c0a
gpt-oss-120b,rich__markup_parse_core__001,rich/markup.py,True,True,False,4,02ab4d3b-3c99-4af2-bab0-96cf65a3d501,c6970f73-5063-4bfb-beb6-cb921582b511,TerminalAction,explicit_read,"sed -n '1,200p' repo/rich/markup.py","[""\""\""\""Called by re.sub replace matches.\""\""\"""", ""backslashes, text = match.groups()""]",b84303b94007ae5e8751913cdf733ec6a29704b6ab381ae8f7620145f3afdcf4
gpt-oss-120b,rich__markup_parse_core__001,rich/text.py,True,True,False,7,907ecae3-83c7-4e02-ad0b-eb63726c4bc7,6a00c758-5b80-4dcf-bf6c-fbb70d459dfb,TerminalAction,explicit_read,"sed -n '1,200p' repo/rich/text.py","[""\""\""\""Span end index.\""\""\"""", ""style: Union[str, Style]""]",b4dcb045c582316962687e40a11388b81bfe915d6d06e7eadb7f2202e84ca674
deepseek-v4-pro,schema__nested_validate_core__hard3_001,schema/__init__.py,True,True,True,3,2f96ecfc-bbde-4303-a118-ba31b80d5367,47c2a0b2-f14a-4ffc-837e-3ecca4daca07,TerminalAction,explicit_read,cd /flb/workspace && cat -n repo/schema/__init__.py,"[""\""\""\""Check if a key is broad enough to allow additional properties\""\""\"""", ""if isinstance(key, Optional):""]",bb57b5aaf5a053171c8aa1338b355fdb23ec3068bd776ec36a0f3f7a22dbb5be
